Time;In - ether1;In - sfp-sfpplus4 - modem;In - l2tp-out1;In - sfp1 - lantai 1;In - sfp2 - lantai 2;In - sfp3 - lantai 3;In - sfp4 - lantai 4;In - sfp5 - lantai 5;In - sfp-sfpplus1 - lantai 6;In - sfp-sfpplus2 - lantai 7;In - sfp-sfpplus3;Out - ether1;Out - sfp-sfpplus4 - modem;Out - l2tp-out1;Out - sfp1 - lantai 1;Out - sfp2 - lantai 2;Out - sfp3 - lantai 3;Out - sfp4 - lantai 4;Out - sfp5 - lantai 5;Out - sfp-sfpplus1 - lantai 6;Out - sfp-sfpplus2 - lantai 7;Out - sfp-sfpplus3
27/04/2024 18:45;0 b/s;61.1 Mb/s;0 b/s;163 kb/s;2.58 Mb/s;1.51 Mb/s;76.1 kb/s;998 kb/s;441 kb/s;1.03 Mb/s;0 b/s;0 b/s;-3.6 Mb/s;0 b/s;-1.4 Mb/s;-13 Mb/s;-8.4 Mb/s;-61 kb/s;-4.0 Mb/s;-8.8 Mb/s;-24 Mb/s;0 b/s
27/04/2024 18:50;0 b/s;74.1 Mb/s;0 b/s;91.3 kb/s;809 kb/s;529 kb/s;205 kb/s;879 kb/s;936 kb/s;920 kb/s;0 b/s;0 b/s;-3.9 Mb/s;0 b/s;-767 kb/s;-13 Mb/s;-17 Mb/s;-150 kb/s;-7.8 Mb/s;-18 Mb/s;-12 Mb/s;0 b/s
27/04/2024 18:55;0 b/s;76.3 Mb/s;0 b/s;9.75 kb/s;2.19 Mb/s;432 kb/s;200 kb/s;1.11 Mb/s;343 kb/s;1.01 Mb/s;0 b/s;0 b/s;-3.3 Mb/s;0 b/s;-64 kb/s;-19 Mb/s;-12 Mb/s;-239 kb/s;-9.8 Mb/s;-6.4 Mb/s;-23 Mb/s;0 b/s
27/04/2024 19:00;0 b/s;52.3 Mb/s;0 b/s;165 kb/s;736 kb/s;829 kb/s;103 kb/s;718 kb/s;416 kb/s;699 kb/s;0 b/s;0 b/s;-3.1 Mb/s;0 b/s;-1.8 Mb/s;-14 Mb/s;-3.5 Mb/s;-681 kb/s;-2.4 Mb/s;-7.3 Mb/s;-20 Mb/s;0 b/s
27/04/2024 19:05;0 b/s;58.7 Mb/s;0 b/s;31.3 kb/s;757 kb/s;1.92 Mb/s;346 kb/s;753 kb/s;577 kb/s;719 kb/s;0 b/s;0 b/s;-4.7 Mb/s;0 b/s;-49 kb/s;-14 Mb/s;-17 Mb/s;-2.7 Mb/s;-5.5 Mb/s;-5.0 Mb/s;-12 Mb/s;0 b/s
27/04/2024 19:10;0 b/s;45.0 Mb/s;0 b/s;27.1 kb/s;887 kb/s;3.95 Mb/s;293 kb/s;826 kb/s;511 kb/s;319 kb/s;0 b/s;0 b/s;-6.3 Mb/s;0 b/s;-51 kb/s;-18 Mb/s;-11 Mb/s;-1.9 Mb/s;-2.4 Mb/s;-6.8 Mb/s;-2.4 Mb/s;0 b/s
27/04/2024 19:15;0 b/s;42.5 Mb/s;0 b/s;56.2 kb/s;1.37 Mb/s;5.55 Mb/s;255 kb/s;778 kb/s;353 kb/s;396 kb/s;0 b/s;0 b/s;-8.2 Mb/s;0 b/s;-111 kb/s;-18 Mb/s;-3.8 Mb/s;-2.5 Mb/s;-1.8 Mb/s;-6.5 Mb/s;-4.1 Mb/s;0 b/s
27/04/2024 19:20;0 b/s;40.8 Mb/s;0 b/s;25.2 kb/s;810 kb/s;711 kb/s;215 kb/s;944 kb/s;45.8 kb/s;1.04 Mb/s;0 b/s;0 b/s;-3.1 Mb/s;0 b/s;-46 kb/s;-13 Mb/s;-6.8 Mb/s;-1.7 Mb/s;-3.1 Mb/s;-40 kb/s;-15 Mb/s;0 b/s
27/04/2024 19:25;0 b/s;39.2 Mb/s;0 b/s;9.26 kb/s;924 kb/s;823 kb/s;273 kb/s;2.95 Mb/s;116 kb/s;437 kb/s;0 b/s;0 b/s;-5.2 Mb/s;0 b/s;-51 kb/s;-14 Mb/s;-12 Mb/s;-1.8 Mb/s;-3.7 Mb/s;-1.4 Mb/s;-4.3 Mb/s;0 b/s
27/04/2024 19:30;0 b/s;78.8 Mb/s;0 b/s;147 kb/s;1.06 Mb/s;689 kb/s;339 kb/s;2.07 Mb/s;268 kb/s;2.85 Mb/s;0 b/s;0 b/s;-7.1 Mb/s;0 b/s;-2.1 Mb/s;-16 Mb/s;-37 Mb/s;-1.1 Mb/s;-5.0 Mb/s;-3.8 Mb/s;-10.0 Mb/s;0 b/s
27/04/2024 19:35;0 b/s;38.8 Mb/s;0 b/s;50.2 kb/s;702 kb/s;728 kb/s;182 kb/s;1.01 Mb/s;2.84 Mb/s;285 kb/s;0 b/s;0 b/s;-5.8 Mb/s;0 b/s;-94 kb/s;-17 Mb/s;-13 Mb/s;-189 kb/s;-6.1 Mb/s;-367 kb/s;-5.1 Mb/s;0 b/s
27/04/2024 19:40;0 b/s;38.4 Mb/s;0 b/s;46.7 kb/s;730 kb/s;295 kb/s;137 kb/s;768 kb/s;379 kb/s;287 kb/s;0 b/s;0 b/s;-2.5 Mb/s;0 b/s;-82 kb/s;-16 Mb/s;-4.6 Mb/s;-2.8 Mb/s;-6.1 Mb/s;-6.7 Mb/s;-1.1 Mb/s;0 b/s
27/04/2024 19:45;0 b/s;29.4 Mb/s;0 b/s;10.1 kb/s;753 kb/s;468 kb/s;240 kb/s;1.70 Mb/s;211 kb/s;123 kb/s;0 b/s;0 b/s;-3.5 Mb/s;0 b/s;-52 kb/s;-17 Mb/s;-5.6 Mb/s;-231 kb/s;-2.8 Mb/s;-3.7 Mb/s;-250 kb/s;0 b/s
27/04/2024 19:50;0 b/s;31.9 Mb/s;0 b/s;7.38 kb/s;974 kb/s;431 kb/s;170 kb/s;2.04 Mb/s;390 kb/s;91.9 kb/s;0 b/s;0 b/s;-3.5 Mb/s;0 b/s;-26 kb/s;-13 Mb/s;-4.3 Mb/s;-3.6 Mb/s;-3.4 Mb/s;-2.2 Mb/s;-2.2 Mb/s;0 b/s
27/04/2024 19:55;0 b/s;29.9 Mb/s;0 b/s;8.77 kb/s;734 kb/s;4.74 Mb/s;139 kb/s;1.82 Mb/s;155 kb/s;18.2 kb/s;0 b/s;0 b/s;-7.5 Mb/s;0 b/s;-47 kb/s;-17 Mb/s;-6.9 Mb/s;-1.9 Mb/s;-3.6 Mb/s;-1.4 Mb/s;-15 kb/s;0 b/s
27/04/2024 20:00;0 b/s;29.7 Mb/s;0 b/s;35.1 kb/s;603 kb/s;486 kb/s;33.2 kb/s;643 kb/s;94.6 kb/s;151 kb/s;0 b/s;0 b/s;-1.8 Mb/s;0 b/s;-71 kb/s;-11 Mb/s;-5.6 Mb/s;-367 kb/s;-6.9 Mb/s;-1.5 Mb/s;-3.2 Mb/s;0 b/s
27/04/2024 20:05;0 b/s;55.5 Mb/s;0 b/s;24.5 kb/s;646 kb/s;665 kb/s;81.3 kb/s;1.29 Mb/s;61.0 kb/s;346 kb/s;0 b/s;0 b/s;-2.9 Mb/s;0 b/s;-67 kb/s;-12 Mb/s;-30 Mb/s;-1.3 Mb/s;-3.1 Mb/s;-572 kb/s;-6.7 Mb/s;0 b/s
27/04/2024 20:10;0 b/s;47.5 Mb/s;0 b/s;9.73 kb/s;791 kb/s;541 kb/s;59.0 kb/s;360 kb/s;305 kb/s;173 kb/s;0 b/s;0 b/s;-2.0 Mb/s;0 b/s;-46 kb/s;-15 Mb/s;-20 Mb/s;-981 kb/s;-2.4 Mb/s;-2.3 Mb/s;-3.2 Mb/s;0 b/s
27/04/2024 20:15;0 b/s;42.9 Mb/s;0 b/s;160 kb/s;976 kb/s;215 kb/s;130 kb/s;722 kb/s;228 kb/s;91.7 kb/s;0 b/s;0 b/s;-2.3 Mb/s;0 b/s;-2.7 Mb/s;-23 Mb/s;-3.8 Mb/s;-2.0 Mb/s;-5.3 Mb/s;-3.8 Mb/s;-1.4 Mb/s;0 b/s
27/04/2024 20:20;0 b/s;30.5 Mb/s;0 b/s;712 kb/s;747 kb/s;215 kb/s;62.3 kb/s;455 kb/s;131 kb/s;242 kb/s;0 b/s;0 b/s;-1.7 Mb/s;0 b/s;-1.9 Mb/s;-18 Mb/s;-2.7 Mb/s;-357 kb/s;-2.6 Mb/s;-2.6 Mb/s;-2.2 Mb/s;0 b/s
27/04/2024 20:25;0 b/s;42.8 Mb/s;0 b/s;38.3 kb/s;1.19 Mb/s;343 kb/s;22.1 kb/s;3.34 Mb/s;164 kb/s;30.1 kb/s;0 b/s;0 b/s;-1.8 Mb/s;0 b/s;-788 kb/s;-29 Mb/s;-6.6 Mb/s;-14 kb/s;-2.2 Mb/s;-3.4 Mb/s;-31 kb/s;0 b/s
27/04/2024 20:30;0 b/s;42.0 Mb/s;0 b/s;9.57 kb/s;637 kb/s;419 kb/s;55.6 kb/s;2.72 Mb/s;146 kb/s;387 kb/s;0 b/s;0 b/s;-3.9 Mb/s;0 b/s;-47 kb/s;-14 Mb/s;-6.7 Mb/s;-834 kb/s;-5.7 Mb/s;-4.2 Mb/s;-5.0 Mb/s;0 b/s
27/04/2024 20:35;0 b/s;32.8 Mb/s;0 b/s;12.3 kb/s;1.21 Mb/s;163 kb/s;47.5 kb/s;811 kb/s;148 kb/s;46.1 kb/s;0 b/s;0 b/s;-2.2 Mb/s;0 b/s;-47 kb/s;-22 Mb/s;-2.2 Mb/s;-42 kb/s;-64 kb/s;-2.1 Mb/s;-154 kb/s;0 b/s
27/04/2024 20:40;0 b/s;27.7 Mb/s;0 b/s;35.7 kb/s;978 kb/s;518 kb/s;29.0 kb/s;2.27 Mb/s;152 kb/s;106 kb/s;0 b/s;0 b/s;-3.9 Mb/s;0 b/s;-71 kb/s;-17 Mb/s;-2.2 Mb/s;-28 kb/s;-2.7 Mb/s;-2.3 Mb/s;-821 kb/s;0 b/s
27/04/2024 20:45;0 b/s;35.6 Mb/s;0 b/s;8.89 kb/s;829 kb/s;560 kb/s;188 kb/s;125 kb/s;154 kb/s;302 kb/s;0 b/s;0 b/s;-1.9 Mb/s;0 b/s;-42 kb/s;-16 Mb/s;-7.9 Mb/s;-346 kb/s;-830 kb/s;-2.1 Mb/s;-6.0 Mb/s;0 b/s
27/04/2024 20:50;0 b/s;41.1 Mb/s;0 b/s;51.3 kb/s;1.14 Mb/s;228 kb/s;52.4 kb/s;86.0 kb/s;604 kb/s;153 kb/s;0 b/s;0 b/s;-2.3 Mb/s;0 b/s;-85 kb/s;-21 Mb/s;-4.8 Mb/s;-79 kb/s;-98 kb/s;-12 Mb/s;-398 kb/s;0 b/s
27/04/2024 20:55;0 b/s;29.8 Mb/s;0 b/s;9.37 kb/s;625 kb/s;435 kb/s;39.4 kb/s;162 kb/s;282 kb/s;121 kb/s;0 b/s;0 b/s;-1.4 Mb/s;0 b/s;-40 kb/s;-12 Mb/s;-5.9 Mb/s;-161 kb/s;-1.5 Mb/s;-4.0 Mb/s;-2.2 Mb/s;0 b/s
27/04/2024 21:00;0 b/s;27.3 Mb/s;0 b/s;46.6 kb/s;297 kb/s;516 kb/s;30.2 kb/s;49.2 kb/s;316 kb/s;38.8 kb/s;0 b/s;0 b/s;-1.1 Mb/s;0 b/s;-77 kb/s;-4.6 Mb/s;-15 Mb/s;-302 kb/s;-16 kb/s;-6.7 Mb/s;-58 kb/s;0 b/s
27/04/2024 21:05;0 b/s;23.4 Mb/s;0 b/s;35.8 kb/s;219 kb/s;348 kb/s;14.9 kb/s;45.6 kb/s;96.4 kb/s;316 kb/s;0 b/s;0 b/s;-935 kb/s;0 b/s;-63 kb/s;-2.9 Mb/s;-11 Mb/s;-27 kb/s;-20 kb/s;-804 kb/s;-7.9 Mb/s;0 b/s
27/04/2024 21:10;0 b/s;14.8 Mb/s;0 b/s;37.3 kb/s;285 kb/s;160 kb/s;3.29 kb/s;97.9 kb/s;428 kb/s;7.60 Mb/s;0 b/s;0 b/s;-8.4 Mb/s;0 b/s;-76 kb/s;-4.1 Mb/s;-781 kb/s;-1.0 kb/s;-1.4 Mb/s;-7.1 Mb/s;-885 kb/s;0 b/s
27/04/2024 21:15;0 b/s;8.77 Mb/s;0 b/s;5.58 kb/s;161 kb/s;125 kb/s;15.9 kb/s;40.6 kb/s;68.2 kb/s;7.28 Mb/s;0 b/s;0 b/s;-7.5 Mb/s;0 b/s;-18 kb/s;-998 kb/s;-1.2 Mb/s;-9.1 kb/s;-6.3 kb/s;-838 kb/s;-5.6 Mb/s;0 b/s
27/04/2024 21:20;0 b/s;6.72 Mb/s;0 b/s;8.05 kb/s;87.7 kb/s;42.9 kb/s;2.80 kb/s;42.6 kb/s;255 kb/s;12.7 kb/s;0 b/s;0 b/s;-327 kb/s;0 b/s;-33 kb/s;-159 kb/s;-28 kb/s;-300 b/s;-6.3 kb/s;-6.0 Mb/s;-3.7 kb/s;0 b/s
27/04/2024 21:25;0 b/s;6.67 Mb/s;0 b/s;124 kb/s;102 kb/s;24.5 kb/s;2.92 kb/s;64.4 kb/s;113 kb/s;20.8 kb/s;0 b/s;0 b/s;-348 kb/s;0 b/s;-3.1 Mb/s;-1.4 Mb/s;-2.1 kb/s;-333 b/s;-535 kb/s;-1.4 Mb/s;-62 kb/s;0 b/s
27/04/2024 21:30;0 b/s;532 kb/s;0 b/s;7.33 kb/s;88.2 kb/s;25.5 kb/s;25.5 kb/s;43.8 kb/s;100 kb/s;19.1 kb/s;0 b/s;0 b/s;-179 kb/s;0 b/s;-29 kb/s;-422 kb/s;-3.1 kb/s;-14 kb/s;-11 kb/s;-84 kb/s;-22 kb/s;0 b/s
27/04/2024 21:35;0 b/s;11.4 Mb/s;0 b/s;21.0 kb/s;550 kb/s;36.0 kb/s;5.81 kb/s;55.3 kb/s;180 kb/s;12.8 kb/s;0 b/s;0 b/s;-705 kb/s;0 b/s;-127 kb/s;-6.7 Mb/s;-16 kb/s;-2.0 kb/s;-312 kb/s;-3.6 Mb/s;-1.6 kb/s;0 b/s
27/04/2024 21:40;0 b/s;8.22 Mb/s;0 b/s;8.02 kb/s;383 kb/s;12.5 kb/s;3.18 kb/s;47.7 kb/s;90.9 kb/s;21.7 kb/s;0 b/s;0 b/s;-466 kb/s;0 b/s;-31 kb/s;-6.6 Mb/s;-3.0 kb/s;-1.1 kb/s;-11 kb/s;-1.0 Mb/s;-33 kb/s;0 b/s
27/04/2024 21:45;0 b/s;9.45 Mb/s;0 b/s;5.75 kb/s;471 kb/s;12.8 kb/s;4.08 kb/s;57.5 kb/s;114 kb/s;70.0 kb/s;0 b/s;0 b/s;-582 kb/s;0 b/s;-17 kb/s;-6.4 Mb/s;-2.8 kb/s;-1.1 kb/s;-149 kb/s;-1.6 Mb/s;-897 kb/s;0 b/s
27/04/2024 21:50;0 b/s;23.0 Mb/s;0 b/s;11.4 kb/s;669 kb/s;89.6 kb/s;2.45 kb/s;125 kb/s;186 kb/s;144 kb/s;0 b/s;0 b/s;-1.1 Mb/s;0 b/s;-33 kb/s;-12 Mb/s;-531 kb/s;-204 b/s;-633 kb/s;-4.3 Mb/s;-3.9 Mb/s;0 b/s
27/04/2024 21:55;0 b/s;16.9 Mb/s;0 b/s;10.00 kb/s;641 kb/s;288 kb/s;2.98 kb/s;43.7 kb/s;58.1 kb/s;326 kb/s;0 b/s;0 b/s;-1.3 Mb/s;0 b/s;-36 kb/s;-5.7 Mb/s;-7.9 Mb/s;-1.1 kb/s;-8.6 kb/s;-49 kb/s;-3.0 Mb/s;0 b/s
27/04/2024 22:00;0 b/s;21.8 Mb/s;0 b/s;7.39 kb/s;426 kb/s;127 kb/s;3.01 kb/s;56.4 kb/s;1.39 Mb/s;20.4 kb/s;0 b/s;0 b/s;-1.8 Mb/s;0 b/s;-30 kb/s;-8.0 Mb/s;-2.2 Mb/s;-198 b/s;-319 kb/s;-7.2 Mb/s;-55 kb/s;0 b/s
27/04/2024 22:05;0 b/s;5.50 Mb/s;0 b/s;6.95 kb/s;225 kb/s;11.2 kb/s;2.42 kb/s;55.5 kb/s;80.7 kb/s;53.5 kb/s;0 b/s;0 b/s;-312 kb/s;0 b/s;-30 kb/s;-2.9 Mb/s;-3.1 kb/s;-241 b/s;-318 kb/s;-1.5 Mb/s;-377 kb/s;0 b/s
27/04/2024 22:10;0 b/s;1.08 Mb/s;0 b/s;7.66 kb/s;121 kb/s;8.38 kb/s;2.53 kb/s;42.9 kb/s;6.03 Mb/s;28.0 kb/s;0 b/s;0 b/s;-6.1 Mb/s;0 b/s;-30 kb/s;-842 kb/s;-1.7 kb/s;-784 b/s;-6.3 kb/s;-199 kb/s;-53 kb/s;0 b/s
27/04/2024 22:15;0 b/s;7.55 Mb/s;0 b/s;7.45 kb/s;119 kb/s;91.1 kb/s;2.83 kb/s;99.1 kb/s;6.36 Mb/s;31.5 kb/s;0 b/s;0 b/s;-6.4 Mb/s;0 b/s;-31 kb/s;-663 kb/s;-2.8 Mb/s;-897 b/s;-1.4 Mb/s;-2.2 Mb/s;-49 kb/s;0 b/s
27/04/2024 22:20;0 b/s;1.64 Mb/s;0 b/s;10.8 kb/s;99.8 kb/s;313 kb/s;3.08 kb/s;44.2 kb/s;38.5 kb/s;45.7 kb/s;0 b/s;0 b/s;-457 kb/s;0 b/s;-33 kb/s;-1.4 Mb/s;-26 kb/s;-277 b/s;-6.8 kb/s;-19 kb/s;-105 kb/s;0 b/s
27/04/2024 22:25;0 b/s;3.56 Mb/s;0 b/s;42.5 kb/s;77.2 kb/s;62.9 kb/s;2.81 kb/s;182 kb/s;7.37 kb/s;44.4 kb/s;0 b/s;0 b/s;-274 kb/s;0 b/s;-70 kb/s;-55 kb/s;-283 kb/s;-316 b/s;-2.6 Mb/s;-1.2 kb/s;-95 kb/s;0 b/s
27/04/2024 22:30;0 b/s;3.34 Mb/s;0 b/s;7.01 kb/s;164 kb/s;31.0 kb/s;2.96 kb/s;82.2 kb/s;28.2 kb/s;23.2 kb/s;0 b/s;0 b/s;-208 kb/s;0 b/s;-29 kb/s;-1.9 Mb/s;-31 kb/s;-916 b/s;-785 kb/s;-477 kb/s;-41 kb/s;0 b/s
27/04/2024 22:35;0 b/s;509 kb/s;0 b/s;33.4 kb/s;62.0 kb/s;8.05 kb/s;1.95 kb/s;48.6 kb/s;7.71 kb/s;30.8 kb/s;0 b/s;0 b/s;-84 kb/s;0 b/s;-57 kb/s;-414 kb/s;-833 b/s;-34 b/s;-11 kb/s;-1.2 kb/s;-54 kb/s;0 b/s
27/04/2024 22:40;0 b/s;15.6 Mb/s;0 b/s;19.6 kb/s;507 kb/s;11.6 kb/s;2.86 kb/s;95.9 kb/s;71.9 kb/s;33.1 kb/s;0 b/s;0 b/s;-644 kb/s;0 b/s;-45 kb/s;-11 Mb/s;-2.3 kb/s;-378 b/s;-1.4 Mb/s;-1.5 Mb/s;-243 kb/s;0 b/s
27/04/2024 22:45;0 b/s;6.90 Mb/s;0 b/s;7.23 kb/s;377 kb/s;13.9 kb/s;3.78 kb/s;49.4 kb/s;33.5 kb/s;882 kb/s;0 b/s;0 b/s;-1.3 Mb/s;0 b/s;-30 kb/s;-4.4 Mb/s;-3.4 kb/s;-1.1 kb/s;-10 kb/s;-532 kb/s;-1.9 Mb/s;0 b/s
27/04/2024 22:50;0 b/s;4.13 Mb/s;0 b/s;13.0 kb/s;500 kb/s;9.18 kb/s;2.86 kb/s;46.2 kb/s;7.09 kb/s;26.6 kb/s;0 b/s;0 b/s;-462 kb/s;0 b/s;-35 kb/s;-4.1 Mb/s;-2.2 kb/s;-810 b/s;-7.6 kb/s;-1.0 kb/s;-32 kb/s;0 b/s
27/04/2024 22:55;0 b/s;5.96 Mb/s;0 b/s;8.55 kb/s;563 kb/s;13.5 kb/s;2.62 kb/s;75.5 kb/s;44.3 kb/s;130 kb/s;0 b/s;0 b/s;-707 kb/s;0 b/s;-21 kb/s;-1.5 Mb/s;-7.1 kb/s;-702 b/s;-834 kb/s;-850 kb/s;-2.5 Mb/s;0 b/s
27/04/2024 23:00;0 b/s;3.75 Mb/s;0 b/s;8.96 kb/s;555 kb/s;11.2 kb/s;3.91 kb/s;41.9 kb/s;7.55 kb/s;195 kb/s;0 b/s;0 b/s;-706 kb/s;0 b/s;-18 kb/s;-3.0 Mb/s;-2.2 kb/s;-1.1 kb/s;-6.5 kb/s;-1.5 kb/s;-696 kb/s;0 b/s
27/04/2024 23:05;0 b/s;5.21 Mb/s;0 b/s;10.6 kb/s;584 kb/s;25.4 kb/s;3.08 kb/s;111 kb/s;33.0 kb/s;30.2 kb/s;0 b/s;0 b/s;-672 kb/s;0 b/s;-31 kb/s;-3.0 Mb/s;-34 kb/s;-738 b/s;-1.6 Mb/s;-266 kb/s;-67 kb/s;0 b/s
27/04/2024 23:10;0 b/s;6.49 Mb/s;0 b/s;8.36 kb/s;636 kb/s;11.2 kb/s;2.36 kb/s;44.2 kb/s;23.6 kb/s;55.4 kb/s;0 b/s;0 b/s;-692 kb/s;0 b/s;-30 kb/s;-6.0 Mb/s;-2.4 kb/s;-130 b/s;-73 kb/s;-289 kb/s;-103 kb/s;0 b/s
27/04/2024 23:15;0 b/s;13.3 Mb/s;0 b/s;7.36 kb/s;922 kb/s;13.8 kb/s;3.02 kb/s;39.4 kb/s;8.46 kb/s;25.2 kb/s;0 b/s;0 b/s;-896 kb/s;0 b/s;-28 kb/s;-13 Mb/s;-3.6 kb/s;-925 b/s;-5.3 kb/s;-1.9 kb/s;-38 kb/s;0 b/s
27/04/2024 23:20;0 b/s;15.3 Mb/s;0 b/s;10.6 kb/s;986 kb/s;12.3 kb/s;2.91 kb/s;53.9 kb/s;21.7 kb/s;126 kb/s;0 b/s;0 b/s;-1.1 Mb/s;0 b/s;-31 kb/s;-13 Mb/s;-3.5 kb/s;-490 b/s;-300 kb/s;-313 kb/s;-184 kb/s;0 b/s
27/04/2024 23:25;0 b/s;12.8 Mb/s;0 b/s;10.2 kb/s;672 kb/s;7.20 kb/s;2.58 kb/s;41.3 kb/s;8.09 kb/s;27.0 kb/s;0 b/s;0 b/s;-679 kb/s;0 b/s;-35 kb/s;-12 Mb/s;-483 b/s;-34 b/s;-5.5 kb/s;-1.3 kb/s;-47 kb/s;0 b/s
27/04/2024 23:30;0 b/s;15.1 Mb/s;0 b/s;10.3 kb/s;846 kb/s;15.4 kb/s;2.56 kb/s;122 kb/s;7.44 kb/s;47.9 kb/s;0 b/s;0 b/s;-964 kb/s;0 b/s;-28 kb/s;-13 Mb/s;-3.5 kb/s;-526 b/s;-1.3 Mb/s;-1.3 kb/s;-40 kb/s;0 b/s
27/04/2024 23:35;0 b/s;15.6 Mb/s;0 b/s;10.6 kb/s;755 kb/s;8.51 kb/s;2.46 kb/s;56.9 kb/s;63.0 kb/s;26.7 kb/s;0 b/s;0 b/s;-836 kb/s;0 b/s;-31 kb/s;-13 Mb/s;-1.4 kb/s;-306 b/s;-305 kb/s;-1.4 Mb/s;-38 kb/s;0 b/s
27/04/2024 23:40;0 b/s;12.3 Mb/s;0 b/s;8.33 kb/s;647 kb/s;81.2 kb/s;2.58 kb/s;41.0 kb/s;7.53 kb/s;18.6 kb/s;0 b/s;0 b/s;-721 kb/s;0 b/s;-30 kb/s;-12 Mb/s;-293 kb/s;-34 b/s;-13 kb/s;-958 b/s;-26 kb/s;0 b/s
27/04/2024 23:45;0 b/s;16.8 Mb/s;0 b/s;6.86 kb/s;860 kb/s;14.2 kb/s;3.24 kb/s;105 kb/s;141 kb/s;23.6 kb/s;0 b/s;0 b/s;-1.1 Mb/s;0 b/s;-28 kb/s;-12 Mb/s;-3.6 kb/s;-910 b/s;-1.5 Mb/s;-2.7 Mb/s;-25 kb/s;0 b/s
27/04/2024 23:50;0 b/s;16.5 Mb/s;0 b/s;6.32 kb/s;1.17 Mb/s;11.6 kb/s;2.78 kb/s;80.9 kb/s;63.1 kb/s;15.9 kb/s;0 b/s;0 b/s;-1.0 Mb/s;0 b/s;-27 kb/s;-14 Mb/s;-3.6 kb/s;-725 b/s;-785 kb/s;-1.4 Mb/s;-8.6 kb/s;0 b/s
27/04/2024 23:55;0 b/s;6.16 Mb/s;0 b/s;13.1 kb/s;529 kb/s;19.4 kb/s;2.91 kb/s;46.3 kb/s;15.2 kb/s;13.0 kb/s;0 b/s;0 b/s;-539 kb/s;0 b/s;-37 kb/s;-6.1 Mb/s;-44 kb/s;-1.3 kb/s;-8.1 kb/s;-5.1 kb/s;-2.8 kb/s;0 b/s
28/04/2024 00:00;0 b/s;6.41 Mb/s;0 b/s;8.69 kb/s;560 kb/s;13.9 kb/s;3.18 kb/s;98.5 kb/s;96.1 kb/s;49.6 kb/s;0 b/s;0 b/s;-688 kb/s;0 b/s;-29 kb/s;-4.1 Mb/s;-4.1 kb/s;-863 b/s;-1.4 Mb/s;-810 kb/s;-52 kb/s;0 b/s
28/04/2024 00:05;0 b/s;7.13 Mb/s;0 b/s;17.6 kb/s;309 kb/s;9.60 kb/s;2.92 kb/s;48.1 kb/s;40.8 kb/s;16.6 kb/s;0 b/s;0 b/s;-337 kb/s;0 b/s;-26 kb/s;-6.7 Mb/s;-6.1 kb/s;-813 b/s;-12 kb/s;-289 kb/s;-11 kb/s;0 b/s
28/04/2024 00:10;0 b/s;7.98 Mb/s;0 b/s;43.7 kb/s;664 kb/s;27.1 kb/s;2.38 kb/s;107 kb/s;30.9 kb/s;15.1 kb/s;0 b/s;0 b/s;-777 kb/s;0 b/s;-814 kb/s;-5.2 Mb/s;-360 kb/s;-243 b/s;-1.4 Mb/s;-11 kb/s;-3.4 kb/s;0 b/s
28/04/2024 00:15;0 b/s;13.3 Mb/s;0 b/s;53.6 kb/s;581 kb/s;122 kb/s;5.18 kb/s;54.9 kb/s;30.3 kb/s;14.4 kb/s;0 b/s;0 b/s;-759 kb/s;0 b/s;-916 kb/s;-9.5 Mb/s;-1.8 Mb/s;-2.1 kb/s;-319 kb/s;-302 kb/s;-7.0 kb/s;0 b/s
28/04/2024 00:20;0 b/s;13.8 Mb/s;0 b/s;199 kb/s;301 kb/s;143 kb/s;6.15 kb/s;76.2 kb/s;42.1 kb/s;94.4 kb/s;0 b/s;0 b/s;-692 kb/s;0 b/s;-3.6 Mb/s;-5.7 Mb/s;-4.0 Mb/s;-1.5 kb/s;-18 kb/s;-14 kb/s;-48 kb/s;0 b/s
28/04/2024 00:25;0 b/s;12.0 Mb/s;0 b/s;123 kb/s;546 kb/s;77.0 kb/s;3.97 kb/s;98.0 kb/s;40.0 kb/s;31.1 kb/s;0 b/s;0 b/s;-778 kb/s;0 b/s;-2.9 Mb/s;-7.2 Mb/s;-865 kb/s;-1.0 kb/s;-794 kb/s;-12 kb/s;-18 kb/s;0 b/s
28/04/2024 00:40;0 b/s;12.5 Mb/s;0 b/s;221 kb/s;438 kb/s;87.1 kb/s;6.44 kb/s;55.2 kb/s;18.2 kb/s;14.6 kb/s;0 b/s;0 b/s;-712 kb/s;0 b/s;-3.7 Mb/s;-7.7 Mb/s;-365 kb/s;-1.7 kb/s;-9.2 kb/s;-7.0 kb/s;-1.8 kb/s;0 b/s
28/04/2024 00:45;0 b/s;6.07 Mb/s;0 b/s;148 kb/s;95.0 kb/s;97.7 kb/s;2.46 kb/s;34.3 kb/s;22.2 kb/s;22.9 kb/s;0 b/s;0 b/s;-344 kb/s;0 b/s;-2.6 Mb/s;-1.8 Mb/s;-887 kb/s;-592 b/s;-4.9 kb/s;-269 kb/s;-9.7 kb/s;0 b/s
28/04/2024 00:50;0 b/s;7.71 Mb/s;0 b/s;115 kb/s;112 kb/s;31.6 kb/s;3.40 kb/s;78.2 kb/s;21.7 kb/s;85.2 kb/s;0 b/s;0 b/s;-324 kb/s;0 b/s;-2.8 Mb/s;-3.1 Mb/s;-440 kb/s;-1.2 kb/s;-185 kb/s;-134 kb/s;-961 kb/s;0 b/s
